symbol,timeframe,status,cluster,data_source,n_signals,n_folds,rows,trials,best_ev,best_atr_sl_mult,best_atr_tp_mult,best_breakeven_atr,best_trail_activation_atr,best_trail_distance_atr,best_horizon,cost_bps,fee_bps,spread_bps,slippage_bps
SOLUSD,M15,ok,crypto,bars,14174,18,27199,300,-0.002346337564683541,0.20324655983373235,3.9229665398543245,0.38892402195330805,0.45187496408353556,0.1547459399790421,15,37.5,6.5,15.0,8.0
SOLUSD,M30,ok,crypto,bars,7268,13,13697,300,-0.0016502570244976357,0.3255122697824756,4.907179515210551,0.26812193883175867,0.6716094184138891,0.20072638475532348,17,37.5,6.5,15.0,8.0
SOLUSD,M5,ok,crypto,bars,42889,64,82215,300,-0.002791328815212767,0.15046145369130787,2.996741437246059,0.216795227224299,0.3612830284105127,0.10048975236611332,7,37.5,6.5,15.0,8.0
TSLA,M15,ok,equity,bars,16989,23,32874,300,0.002698345682740878,0.21369866871060703,3.997503994758616,0.27093300476668436,0.4054305351618256,0.150007222106758,4,8.4,0.4,3.0,2.5
TSLA,M30,ok,equity,bars,9980,19,18408,300,0.00389746833493897,0.323130282089201,4.248482861858761,0.9149410162038389,2.096131256981298,0.2180990645771319,9,8.4,0.4,3.0,2.5
TSLA,M5,ok,equity,bars,46455,71,90495,300,0.00041926439748825057,0.1504382496806367,2.9522602780761056,0.4895740007157133,0.5496911131127673,0.10059580084554312,11,8.4,0.4,3.0,2.5
UKOIL.cash,M15,ok,commodity,bars,50225,75,95783,300,-0.00013725602248597311,0.20027201658484517,3.899873908284489,0.2444791432489426,0.6153692374426469,0.15000603156312534,9,10.0,0.0,4.0,3.0
UKOIL.cash,M30,ok,commodity,bars,26628,59,50309,300,0.000010369514680672513,0.3021041363268046,4.929378088803977,0.2475316706671225,0.8110004716185873,0.260955102167829,12,10.0,0.0,4.0,3.0
UKOIL.cash,M5,ok,commodity,bars,53365,79,100191,300,-0.0005665185453984316,0.15124180666898454,2.986826137022044,0.20395687841954166,0.34820005819434924,0.10003092088051689,10,10.0,0.0,4.0,3.0
UNIUSD,M15,ok,crypto,bars,51096,80,100994,300,-0.0018896925094298196,0.20091679203063728,3.7928125267109367,0.550701784847616,0.7352869073259432,0.15007610687947523,11,37.5,6.5,15.0,8.0
UNIUSD,M30,ok,crypto,bars,39421,92,77184,300,-0.0014864881723536973,0.302155523461715,4.818490390743558,0.5507384351745107,0.6102087131739825,0.20004726795386374,17,37.5,6.5,15.0,8.0
