symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
BAYGn,ok,0,H4,0.002835685342837444,1855,5,0.1786946368893676,0.46501428759806346,0.675128656759486,0.000057714593224433996,0.06518699302031612,3.9300745443311236,0.15704758710079714,0.3805722857255382,600,2579,cuda,equity,0.002835685342837444,0.4,14.577259475218346,2.5,39,false
BCHUSD,ok,0,H4,0.0023092866077538883,479,3,0.014835423993631256,0.9399566567737171,0.8848526081184375,0.002129361501441371,0.01553554341331346,17.692541876172164,0.1447723806076303,0.32467419975018214,600,8887,cuda,crypto,0.0023092866077538883,6.5,16.886880719290048,8.0,39,false
BNBUSD,ok,0,H4,0.0010996142843302126,1162,9,0.057701476965676735,0.938433557709055,0.3019160179679395,0.056711179587941744,0.06263853001686902,8.756402576353945,0.27466612926435213,0.7229079597809618,600,7200,cuda,crypto,0.0010996142843302126,6.5,0.3017668448764789,8.0,39,false
BTCUSD,ok,0,H4,0.0007683397653960451,1556,10,0.023032524886961208,0.6550877325709501,0.3321046318599068,0.531609450395523,0.8273833899086452,39.34889170562056,0.005999098875948399,0.7490954511675498,600,8938,cuda,crypto,0.0007683397653960451,6.5,0.24878305084344832,8.0,39,false
CADCHF,ok,0,H4,-0.0009551921867347734,1253,7,0.5279355305041621,0.6691837710990234,0.8152872367189481,0.36468353533140996,0.03680842393224947,6.084168492385431,0.013799538082059063,0.6335953402466112,600,15507,cuda,index,-0.0009551921867347734,3.0,1.936807261265501,5.0,39,false
CAD_CHF,ok,0,H4,2.874203210948553e-6,871,4,0.09246218249693144,0.6292255532574622,0.7219976276646842,0.00009658048947318728,0.23448940005268734,3.320064339954491,0.2380941655791687,0.932837887612007,600,15507,cuda,index,2.874203210948553e-6,0.5,1.936807261265501,1.5,39,false
CAD_JPY,ok,0,H4,0.00038619373927759157,1866,5,0.11373030883800798,0.9273053154015918,0.5340952665740125,0.0003226185133462054,0.00005993115058303189,3.185552088800453,0.10805293237225004,0.9585243195381102,600,15941,cuda,forex,0.00038619373927759157,0.5,1.3939548823270282,1.5,39,false
CHF_JPY,ok,0,H4,0.00001190437342361645,300,3,0.9715833314421216,0.6491616862217309,0.9195211645673039,0.00006216195543626886,0.00001687901279370934,7.732192457850782,0.02340144095872546,0.32250405057270415,600,16653,cuda,forex,0.00001190437342361645,0.5,1.1252391133121542,1.5,39,false
COCOA.c,ok,0,H4,0.0011000732091830784,1007,8,0.03513315036543463,0.8716351619739402,0.5628878927314015,0.0009008485486931289,0.14141680169724194,18.311232904066042,0.03290516583723079,0.6305739282857487,600,1645,cuda,commodity,0.0011000732091830784,0.0,19.32315528425867,4.0,39,false
COFFEE.c,ok,0,H4,0.002174496902482452,1055,6,3.9077256751276184,0.5002214910863726,0.6814165115743864,0.00020821143081612895,0.0001610332813592464,9.871725713922023,0.25604119267501485,0.9654771398391833,600,1677,cuda,commodity,0.002174496902482452,0.0,8.665276611876662,4.0,39,false
CORN.c,ok,0,H4,-0.0013737384409753892,1210,6,0.04028422984342656,0.5707412823568365,0.8898445748311938,0.0034739574228626535,0.00019402163043019777,1.0012837629672486,0.2999664822419991,0.981930267583526,600,2348,cuda,commodity,-0.0013737384409753892,0.0,20.39917973824607,4.0,39,false
COTTON.c,ok,0,H4,-0.006312221689076965,1663,4,0.3206008910441497,0.9161591743861017,0.8835616132077042,0.0001072254129527065,0.002655672403272199,11.525544500851442,0.022624179518374646,0.8180228318840999,600,564,cuda,commodity,-0.006312221689076965,0.0,62.72469976286953,4.0,39,false
DASHUSD,ok,0,H4,0.004163138078557444,1017,3,0.5055348244693295,0.6068173014731876,0.34533691815059553,0.3967811995321596,0.7320974023743906,1.283081877300908,0.2989454924325492,0.3025426999089263,600,5453,cuda,crypto,0.004163138078557444,6.5,8.845643520566457,8.0,39,false
DBKGn,ok,0,H4,0.00230184058053436,1583,8,0.722037862885118,0.7740986448018725,0.7707903359587371,0.020671116847983537,0.9034011574242977,50.58162782818949,0.006327293208164088,0.7899326140440517,600,2550,cuda,equity,0.00230184058053436,0.4,9.965122072745768,2.5,39,false
DOGEUSD,ok,0,H4,0.005441960839138727,1506,5,0.014848950130916758,0.8872100948076102,0.797294389277966,0.008748807736990705,0.007200436544989801,1.234329277911591,0.24773971677932285,0.5816477741649285,600,4698,cuda,crypto,0.005441960839138727,6.5,24.36953070191611,8.0,39,false
